id,date,desc,value
10997,2022-01-25-03-07-42,Relative Humidity (%),15
10999,2022-01-25-03-08-43,Relative Humidity (%),31
11003,2022-01-25-03-09-43,Relative Humidity (%),15
11005,2022-01-25-03-10-43,Relative Humidity (%),31
11009,2022-01-25-03-11-44,Relative Humidity (%),15
11011,2022-01-25-03-12-55,Relative Humidity (%),31
11015,2022-01-25-03-14-06,Relative Humidity (%),15
11017,2022-01-25-03-15-11,Relative Humidity (%),31
11021,2022-01-25-03-16-17,Relative Humidity (%),15
11023,2022-01-25-03-17-17,Relative Humidity (%),31
11027,2022-01-25-03-18-17,Relative Humidity (%),15
11029,2022-01-25-03-19-18,Relative Humidity (%),32
11033,2022-01-25-03-20-50,Relative Humidity (%),15
11035,2022-01-25-03-21-55,Relative Humidity (%),32
11039,2022-01-25-03-23-06,Relative Humidity (%),15
11041,2022-01-25-03-24-12,Relative Humidity (%),32
11045,2022-01-25-03-25-12,Relative Humidity (%),15
11047,2022-01-25-03-26-28,Relative Humidity (%),32
11051,2022-01-25-03-27-44,Relative Humidity (%),15
11053,2022-01-25-03-28-45,Relative Humidity (%),32
11057,2022-01-25-03-29-45,Relative Humidity (%),15
11059,2022-01-25-03-30-51,Relative Humidity (%),32
11063,2022-01-25-03-31-51,Relative Humidity (%),15
11065,2022-01-25-03-32-51,Relative Humidity (%),32
11069,2022-01-25-03-33-52,Relative Humidity (%),15
11071,2022-01-25-03-35-45,Relative Humidity (%),32
11075,2022-01-25-03-36-45,Relative Humidity (%),15
11077,2022-01-25-03-37-45,Relative Humidity (%),32
11081,2022-01-25-03-38-46,Relative Humidity (%),15
11083,2022-01-25-03-39-46,Relative Humidity (%),32
11087,2022-01-25-03-40-46,Relative Humidity (%),14
11089,2022-01-25-03-42-08,Relative Humidity (%),32
11093,2022-01-25-03-43-08,Relative Humidity (%),15
11095,2022-01-25-03-44-08,Relative Humidity (%),32
11099,2022-01-25-03-45-09,Relative Humidity (%),15
11101,2022-01-25-03-46-09,Relative Humidity (%),32
11105,2022-01-25-03-47-09,Relative Humidity (%),15
11107,2022-01-25-03-48-15,Relative Humidity (%),32
11111,2022-01-25-03-49-42,Relative Humidity (%),14
11113,2022-01-25-03-50-42,Relative Humidity (%),32
11117,2022-01-25-03-51-42,Relative Humidity (%),15
11119,2022-01-25-03-52-48,Relative Humidity (%),32
11123,2022-01-25-03-53-48,Relative Humidity (%),14
11125,2022-01-25-03-54-49,Relative Humidity (%),32
11129,2022-01-25-03-57-08,Relative Humidity (%),14
11131,2022-01-25-03-58-08,Relative Humidity (%),32
11135,2022-01-25-03-59-09,Relative Humidity (%),14
11137,2022-01-25-04-00-09,Relative Humidity (%),32
11141,2022-01-25-04-01-09,Relative Humidity (%),14
11143,2022-01-25-04-02-10,Relative Humidity (%),32
11147,2022-01-25-04-04-24,Relative Humidity (%),14
11149,2022-01-25-04-05-24,Relative Humidity (%),32
11153,2022-01-25-04-06-24,Relative Humidity (%),14
11155,2022-01-25-04-07-25,Relative Humidity (%),32
11159,2022-01-25-04-08-25,Relative Humidity (%),14
11161,2022-01-25-04-09-25,Relative Humidity (%),32
11165,2022-01-25-04-10-47,Relative Humidity (%),14
11167,2022-01-25-04-11-47,Relative Humidity (%),32
11171,2022-01-25-04-12-53,Relative Humidity (%),15
11173,2022-01-25-04-13-53,Relative Humidity (%),32
11177,2022-01-25-04-14-54,Relative Humidity (%),14
11179,2022-01-25-04-15-54,Relative Humidity (%),32
11183,2022-01-25-04-16-54,Relative Humidity (%),15
11185,2022-01-25-04-18-10,Relative Humidity (%),32
11189,2022-01-25-04-19-11,Relative Humidity (%),14
11191,2022-01-25-04-20-11,Relative Humidity (%),32
11195,2022-01-25-04-21-17,Relative Humidity (%),15
11197,2022-01-25-04-22-17,Relative Humidity (%),32
11201,2022-01-25-04-23-17,Relative Humidity (%),14
11203,2022-01-25-04-24-18,Relative Humidity (%),32
11207,2022-01-25-04-26-21,Relative Humidity (%),14
11209,2022-01-25-04-27-22,Relative Humidity (%),32
11213,2022-01-25-04-28-22,Relative Humidity (%),14
11215,2022-01-25-04-29-33,Relative Humidity (%),32
11219,2022-01-25-04-30-33,Relative Humidity (%),14
11221,2022-01-25-04-31-44,Relative Humidity (%),32
11225,2022-01-25-04-33-42,Relative Humidity (%),14
11227,2022-01-25-04-34-43,Relative Humidity (%),32
11231,2022-01-25-04-35-43,Relative Humidity (%),14
11233,2022-01-25-04-36-43,Relative Humidity (%),32
11237,2022-01-25-04-37-44,Relative Humidity (%),14
11239,2022-01-25-04-38-49,Relative Humidity (%),32
11243,2022-01-25-04-40-42,Relative Humidity (%),14
11245,2022-01-25-04-41-42,Relative Humidity (%),32
11249,2022-01-25-04-42-43,Relative Humidity (%),14
11251,2022-01-25-04-43-43,Relative Humidity (%),32
11255,2022-01-25-04-44-43,Relative Humidity (%),14
11257,2022-01-25-04-45-44,Relative Humidity (%),32
11261,2022-01-25-04-48-40,Relative Humidity (%),14
11263,2022-01-25-04-50-06,Relative Humidity (%),32
11267,2022-01-25-04-51-07,Relative Humidity (%),14
11269,2022-01-25-04-52-07,Relative Humidity (%),32
11273,2022-01-25-04-53-07,Relative Humidity (%),15
11275,2022-01-25-04-55-11,Relative Humidity (%),32
11279,2022-01-25-04-56-11,Relative Humidity (%),14
11281,2022-01-25-04-57-17,Relative Humidity (%),32
11285,2022-01-25-04-58-22,Relative Humidity (%),14
11287,2022-01-25-04-59-23,Relative Humidity (%),32
11291,2022-01-25-05-00-23,Relative Humidity (%),15
11293,2022-01-25-05-01-50,Relative Humidity (%),32
11297,2022-01-25-05-02-50,Relative Humidity (%),14
11299,2022-01-25-05-03-50,Relative Humidity (%),32
11303,2022-01-25-05-04-56,Relative Humidity (%),15
11305,2022-01-25-05-06-02,Relative Humidity (%),31
11309,2022-01-25-05-07-07,Relative Humidity (%),15
11311,2022-01-25-05-08-45,Relative Humidity (%),32
11315,2022-01-25-05-09-50,Relative Humidity (%),15
11317,2022-01-25-05-10-56,Relative Humidity (%),32
11321,2022-01-25-05-12-01,Relative Humidity (%),15
11323,2022-01-25-05-13-02,Relative Humidity (%),32
11327,2022-01-25-05-14-02,Relative Humidity (%),15
11329,2022-01-25-05-15-02,Relative Humidity (%),32
11333,2022-01-25-05-16-34,Relative Humidity (%),14
11335,2022-01-25-05-17-40,Relative Humidity (%),32
11339,2022-01-25-05-18-40,Relative Humidity (%),14
11341,2022-01-25-05-19-41,Relative Humidity (%),32
11345,2022-01-25-05-20-46,Relative Humidity (%),14
11347,2022-01-25-05-21-47,Relative Humidity (%),32
11351,2022-01-25-05-22-52,Relative Humidity (%),15
11353,2022-01-25-05-23-53,Relative Humidity (%),32
11357,2022-01-25-05-24-53,Relative Humidity (%),15
11359,2022-01-25-05-25-53,Relative Humidity (%),32
11363,2022-01-25-05-26-54,Relative Humidity (%),15
11365,2022-01-25-05-28-20,Relative Humidity (%),32
11369,2022-01-25-05-29-21,Relative Humidity (%),14
11371,2022-01-25-05-30-32,Relative Humidity (%),32
11375,2022-01-25-05-31-32,Relative Humidity (%),14
11377,2022-01-25-05-32-32,Relative Humidity (%),32
11381,2022-01-25-05-33-33,Relative Humidity (%),15
11383,2022-01-25-05-35-26,Relative Humidity (%),32
11387,2022-01-25-05-36-31,Relative Humidity (%),15
11389,2022-01-25-05-37-32,Relative Humidity (%),32
11393,2022-01-25-05-38-32,Relative Humidity (%),14
11395,2022-01-25-05-39-37,Relative Humidity (%),32
11399,2022-01-25-05-40-43,Relative Humidity (%),14
11401,2022-01-25-05-42-05,Relative Humidity (%),32
11405,2022-01-25-05-43-10,Relative Humidity (%),14
11407,2022-01-25-05-44-16,Relative Humidity (%),32
11411,2022-01-25-05-45-16,Relative Humidity (%),14
11413,2022-01-25-05-46-16,Relative Humidity (%),32
11417,2022-01-25-05-47-27,Relative Humidity (%),14
11419,2022-01-25-05-49-52,Relative Humidity (%),32
11423,2022-01-25-05-50-52,Relative Humidity (%),14
11425,2022-01-25-05-51-58,Relative Humidity (%),32
11429,2022-01-25-05-52-58,Relative Humidity (%),14
11431,2022-01-25-05-54-04,Relative Humidity (%),32
11435,2022-01-25-05-55-04,Relative Humidity (%),14
11437,2022-01-25-05-56-52,Relative Humidity (%),32
11441,2022-01-25-05-58-03,Relative Humidity (%),14
11443,2022-01-25-05-59-03,Relative Humidity (%),32
11447,2022-01-25-06-00-04,Relative Humidity (%),14
11449,2022-01-25-06-01-04,Relative Humidity (%),32
11453,2022-01-25-06-03-34,Relative Humidity (%),14
11455,2022-01-25-06-04-50,Relative Humidity (%),32
11459,2022-01-25-06-05-56,Relative Humidity (%),14
11461,2022-01-25-06-07-01,Relative Humidity (%),32
11465,2022-01-25-06-08-17,Relative Humidity (%),14
11467,2022-01-25-06-09-18,Relative Humidity (%),32
11471,2022-01-25-06-10-18,Relative Humidity (%),14
11473,2022-01-25-06-11-39,Relative Humidity (%),32
11477,2022-01-25-06-12-40,Relative Humidity (%),14
11479,2022-01-25-06-13-40,Relative Humidity (%),32
11483,2022-01-25-06-14-41,Relative Humidity (%),14
11485,2022-01-25-06-15-51,Relative Humidity (%),32
11489,2022-01-25-06-17-08,Relative Humidity (%),14
11491,2022-01-25-06-18-08,Relative Humidity (%),32
11495,2022-01-25-06-20-27,Relative Humidity (%),14
11497,2022-01-25-06-21-33,Relative Humidity (%),32
11501,2022-01-25-06-22-33,Relative Humidity (%),14
11503,2022-01-25-06-23-34,Relative Humidity (%),32
11507,2022-01-25-06-24-34,Relative Humidity (%),14
11509,2022-01-25-06-25-45,Relative Humidity (%),32
11513,2022-01-25-06-27-38,Relative Humidity (%),15
11515,2022-01-25-06-28-38,Relative Humidity (%),32
11519,2022-01-25-06-29-44,Relative Humidity (%),15
11521,2022-01-25-06-30-49,Relative Humidity (%),32
11525,2022-01-25-06-31-49,Relative Humidity (%),15
11527,2022-01-25-06-32-55,Relative Humidity (%),32
11531,2022-01-25-06-33-55,Relative Humidity (%),14
11533,2022-01-25-06-35-59,Relative Humidity (%),32
11537,2022-01-25-06-36-59,Relative Humidity (%),15
11539,2022-01-25-06-38-00,Relative Humidity (%),32
11543,2022-01-25-06-39-05,Relative Humidity (%),15
11545,2022-01-25-06-40-06,Relative Humidity (%),32
11549,2022-01-25-06-41-06,Relative Humidity (%),15
11551,2022-01-25-06-43-25,Relative Humidity (%),32
11555,2022-01-25-06-44-26,Relative Humidity (%),14
11557,2022-01-25-06-45-52,Relative Humidity (%),32
11561,2022-01-25-06-46-53,Relative Humidity (%),14
11563,2022-01-25-06-47-53,Relative Humidity (%),32
11567,2022-01-25-06-48-59,Relative Humidity (%),14
11569,2022-01-25-06-50-41,Relative Humidity (%),32
11573,2022-01-25-06-51-57,Relative Humidity (%),14
11575,2022-01-25-06-52-58,Relative Humidity (%),32
11579,2022-01-25-06-53-58,Relative Humidity (%),14
11581,2022-01-25-06-55-04,Relative Humidity (%),32
11585,2022-01-25-06-56-04,Relative Humidity (%),15
11587,2022-01-25-06-57-15,Relative Humidity (%),32
11591,2022-01-25-06-59-13,Relative Humidity (%),15
11593,2022-01-25-07-00-18,Relative Humidity (%),32
11597,2022-01-25-07-01-19,Relative Humidity (%),14
11599,2022-01-25-07-02-30,Relative Humidity (%),32
11603,2022-01-25-07-03-30,Relative Humidity (%),15
11605,2022-01-25-07-04-36,Relative Humidity (%),32
11609,2022-01-25-07-05-47,Relative Humidity (%),15
11611,2022-01-25-07-06-47,Relative Humidity (%),32
11615,2022-01-25-07-07-47,Relative Humidity (%),15
11617,2022-01-25-07-08-53,Relative Humidity (%),31
11621,2022-01-25-07-09-53,Relative Humidity (%),15
11623,2022-01-25-07-10-54,Relative Humidity (%),31
11627,2022-01-25-07-11-59,Relative Humidity (%),15
11629,2022-01-25-07-14-03,Relative Humidity (%),32
11633,2022-01-25-07-15-19,Relative Humidity (%),15
11635,2022-01-25-07-16-19,Relative Humidity (%),32
11639,2022-01-25-07-17-25,Relative Humidity (%),15
11641,2022-01-25-07-18-31,Relative Humidity (%),31
11645,2022-01-25-07-19-31,Relative Humidity (%),15
11647,2022-01-25-07-21-40,Relative Humidity (%),31
11651,2022-01-25-07-23-06,Relative Humidity (%),15
11653,2022-01-25-07-24-17,Relative Humidity (%),31
11657,2022-01-25-07-25-23,Relative Humidity (%),15
11659,2022-01-25-07-26-34,Relative Humidity (%),31
11663,2022-01-25-07-28-53,Relative Humidity (%),15
11665,2022-01-25-07-29-59,Relative Humidity (%),32
11669,2022-01-25-07-31-05,Relative Humidity (%),15
11671,2022-01-25-07-32-10,Relative Humidity (%),32
11675,2022-01-25-07-33-11,Relative Humidity (%),15
11677,2022-01-25-07-34-27,Relative Humidity (%),32
11681,2022-01-25-07-37-28,Relative Humidity (%),14
11683,2022-01-25-07-38-28,Relative Humidity (%),32
11687,2022-01-25-07-39-34,Relative Humidity (%),15
11689,2022-01-25-07-40-45,Relative Humidity (%),31
11693,2022-01-25-07-41-50,Relative Humidity (%),15
11695,2022-01-25-07-45-02,Relative Humidity (%),31
11699,2022-01-25-07-46-29,Relative Humidity (%),15
11701,2022-01-25-07-47-45,Relative Humidity (%),31
11705,2022-01-25-07-48-46,Relative Humidity (%),15
11707,2022-01-25-07-49-46,Relative Humidity (%),31
11711,2022-01-25-07-52-05,Relative Humidity (%),15
11713,2022-01-25-07-53-27,Relative Humidity (%),32
11717,2022-01-25-07-54-27,Relative Humidity (%),15
11719,2022-01-25-07-55-28,Relative Humidity (%),32
11723,2022-01-25-07-56-44,Relative Humidity (%),15
11725,2022-01-25-07-57-44,Relative Humidity (%),32
11729,2022-01-25-07-59-53,Relative Humidity (%),15
11731,2022-01-25-08-01-04,Relative Humidity (%),32
11735,2022-01-25-08-02-10,Relative Humidity (%),15
11737,2022-01-25-08-03-52,Relative Humidity (%),32
11741,2022-01-25-08-04-58,Relative Humidity (%),15
11743,2022-01-25-08-05-58,Relative Humidity (%),32
11747,2022-01-25-08-07-51,Relative Humidity (%),15
11749,2022-01-25-08-08-57,Relative Humidity (%),31
11753,2022-01-25-08-10-08,Relative Humidity (%),15
11755,2022-01-25-08-11-08,Relative Humidity (%),31
11759,2022-01-25-08-12-14,Relative Humidity (%),15
11761,2022-01-25-08-13-14,Relative Humidity (%),31
11765,2022-01-25-08-14-25,Relative Humidity (%),15
11767,2022-01-25-08-17-32,Relative Humidity (%),31
11771,2022-01-25-08-18-32,Relative Humidity (%),15
11773,2022-01-25-08-19-53,Relative Humidity (%),31
11777,2022-01-25-08-21-15,Relative Humidity (%),15
11779,2022-01-25-08-22-20,Relative Humidity (%),31
11783,2022-01-25-08-24-45,Relative Humidity (%),16
11785,2022-01-25-08-25-56,Relative Humidity (%),31
11789,2022-01-25-08-26-56,Relative Humidity (%),16
11791,2022-01-25-08-28-02,Relative Humidity (%),31
11795,2022-01-25-08-29-07,Relative Humidity (%),15
11797,2022-01-25-08-30-08,Relative Humidity (%),30
11801,2022-01-25-08-32-32,Relative Humidity (%),16
11803,2022-01-25-08-33-38,Relative Humidity (%),31
11807,2022-01-25-08-34-44,Relative Humidity (%),16
11809,2022-01-25-08-35-49,Relative Humidity (%),31
11813,2022-01-25-08-36-50,Relative Humidity (%),16
11815,2022-01-25-08-38-32,Relative Humidity (%),31
11819,2022-01-25-08-39-59,Relative Humidity (%),15
11821,2022-01-25-08-42-08,Relative Humidity (%),31
11825,2022-01-25-08-43-45,Relative Humidity (%),15
11827,2022-01-25-08-44-56,Relative Humidity (%),31
11831,2022-01-25-08-46-01,Relative Humidity (%),16
11833,2022-01-25-08-47-07,Relative Humidity (%),31
11837,2022-01-25-08-48-07,Relative Humidity (%),15
11839,2022-01-25-08-49-08,Relative Humidity (%),31
11843,2022-01-25-08-50-45,Relative Humidity (%),15
11845,2022-01-25-08-53-05,Relative Humidity (%),31
11849,2022-01-25-08-54-05,Relative Humidity (%),15
11851,2022-01-25-08-55-11,Relative Humidity (%),31
11855,2022-01-25-08-56-22,Relative Humidity (%),15
11857,2022-01-25-08-57-22,Relative Humidity (%),31
11861,2022-01-25-08-58-22,Relative Humidity (%),15
11863,2022-01-25-08-59-23,Relative Humidity (%),31
11867,2022-01-25-09-00-23,Relative Humidity (%),16
11869,2022-01-25-09-02-48,Relative Humidity (%),32
11873,2022-01-25-09-04-14,Relative Humidity (%),15
11875,2022-01-25-09-05-15,Relative Humidity (%),32
11879,2022-01-25-09-06-20,Relative Humidity (%),15
11881,2022-01-25-09-07-26,Relative Humidity (%),31
11885,2022-01-25-09-08-26,Relative Humidity (%),15
11887,2022-01-25-09-10-46,Relative Humidity (%),31
11891,2022-01-25-09-12-39,Relative Humidity (%),15
11893,2022-01-25-09-13-39,Relative Humidity (%),31
11897,2022-01-25-09-14-39,Relative Humidity (%),15
11899,2022-01-25-09-15-40,Relative Humidity (%),31
11903,2022-01-25-09-16-45,Relative Humidity (%),15
11905,2022-01-25-09-17-51,Relative Humidity (%),31
11909,2022-01-25-09-18-56,Relative Humidity (%),16
11911,2022-01-25-09-19-57,Relative Humidity (%),31
11915,2022-01-25-09-20-57,Relative Humidity (%),16
11917,2022-01-25-09-23-11,Relative Humidity (%),31
11921,2022-01-25-09-24-11,Relative Humidity (%),15
11923,2022-01-25-09-25-17,Relative Humidity (%),30
11927,2022-01-25-09-26-17,Relative Humidity (%),15
11929,2022-01-25-09-27-18,Relative Humidity (%),30
11933,2022-01-25-09-28-18,Relative Humidity (%),15
11935,2022-01-25-09-29-18,Relative Humidity (%),30
11939,2022-01-25-09-30-29,Relative Humidity (%),15
11941,2022-01-25-09-31-30,Relative Humidity (%),30
11945,2022-01-25-09-32-40,Relative Humidity (%),15
11947,2022-01-25-09-33-41,Relative Humidity (%),30
11951,2022-01-25-09-34-41,Relative Humidity (%),15
11953,2022-01-25-09-35-42,Relative Humidity (%),30
11957,2022-01-25-09-36-42,Relative Humidity (%),15
11959,2022-01-25-09-37-47,Relative Humidity (%),30
11963,2022-01-25-09-38-58,Relative Humidity (%),15
11965,2022-01-25-09-39-59,Relative Humidity (%),30
11969,2022-01-25-09-40-59,Relative Humidity (%),15
11971,2022-01-25-09-43-08,Relative Humidity (%),30
11975,2022-01-25-09-44-08,Relative Humidity (%),16
11977,2022-01-25-09-45-09,Relative Humidity (%),30
11981,2022-01-25-09-46-09,Relative Humidity (%),17
11983,2022-01-25-09-47-09,Relative Humidity (%),31
11987,2022-01-25-09-48-10,Relative Humidity (%),17
11989,2022-01-25-09-49-15,Relative Humidity (%),31
11993,2022-01-25-09-50-16,Relative Humidity (%),16
11995,2022-01-25-09-51-16,Relative Humidity (%),31
11999,2022-01-25-09-52-16,Relative Humidity (%),16
12001,2022-01-25-09-53-17,Relative Humidity (%),31
12005,2022-01-25-09-54-17,Relative Humidity (%),16
12007,2022-01-25-09-55-22,Relative Humidity (%),31
12011,2022-01-25-09-56-28,Relative Humidity (%),16
12013,2022-01-25-09-57-28,Relative Humidity (%),31
12017,2022-01-25-09-58-34,Relative Humidity (%),16
12019,2022-01-25-09-59-34,Relative Humidity (%),31
12023,2022-01-25-10-00-35,Relative Humidity (%),16
12025,2022-01-25-10-01-35,Relative Humidity (%),31
12029,2022-01-25-10-02-35,Relative Humidity (%),16
12031,2022-01-25-10-03-36,Relative Humidity (%),31
12035,2022-01-25-10-04-36,Relative Humidity (%),16
12037,2022-01-25-10-05-36,Relative Humidity (%),31
12041,2022-01-25-10-06-37,Relative Humidity (%),16
12043,2022-01-25-10-07-37,Relative Humidity (%),31
12047,2022-01-25-10-08-37,Relative Humidity (%),15
12049,2022-01-25-10-09-38,Relative Humidity (%),31
12053,2022-01-25-10-10-38,Relative Humidity (%),16
12055,2022-01-25-10-11-38,Relative Humidity (%),31
12059,2022-01-25-10-12-39,Relative Humidity (%),16
12061,2022-01-25-10-13-39,Relative Humidity (%),31
12065,2022-01-25-10-14-39,Relative Humidity (%),16
12067,2022-01-25-10-15-45,Relative Humidity (%),31
12071,2022-01-25-10-16-45,Relative Humidity (%),16
12073,2022-01-25-10-17-46,Relative Humidity (%),31
12077,2022-01-25-10-18-46,Relative Humidity (%),16
12079,2022-01-25-10-19-52,Relative Humidity (%),31
12083,2022-01-25-10-20-52,Relative Humidity (%),16
12085,2022-01-25-10-21-52,Relative Humidity (%),31
12089,2022-01-25-10-23-08,Relative Humidity (%),16
12091,2022-01-25-10-24-09,Relative Humidity (%),31
12095,2022-01-25-10-25-09,Relative Humidity (%),15
12097,2022-01-25-10-26-15,Relative Humidity (%),30
12101,2022-01-25-10-27-15,Relative Humidity (%),15
12103,2022-01-25-10-28-15,Relative Humidity (%),30
12107,2022-01-25-10-29-16,Relative Humidity (%),15
12109,2022-01-25-10-30-16,Relative Humidity (%),30
12113,2022-01-25-10-31-16,Relative Humidity (%),15
12115,2022-01-25-10-32-17,Relative Humidity (%),30
12119,2022-01-25-10-33-17,Relative Humidity (%),15
12121,2022-01-25-10-34-44,Relative Humidity (%),30
12125,2022-01-25-10-35-44,Relative Humidity (%),15
12127,2022-01-25-10-36-44,Relative Humidity (%),30
12131,2022-01-25-10-37-45,Relative Humidity (%),16
12133,2022-01-25-10-38-50,Relative Humidity (%),31
12137,2022-01-25-10-39-51,Relative Humidity (%),16
12139,2022-01-25-10-40-51,Relative Humidity (%),31
12143,2022-01-25-10-41-51,Relative Humidity (%),16
12145,2022-01-25-10-42-52,Relative Humidity (%),31
12149,2022-01-25-10-44-03,Relative Humidity (%),15
12151,2022-01-25-10-45-03,Relative Humidity (%),31
12155,2022-01-25-10-46-09,Relative Humidity (%),16
12157,2022-01-25-10-47-25,Relative Humidity (%),31
12161,2022-01-25-10-48-30,Relative Humidity (%),16
12163,2022-01-25-10-49-41,Relative Humidity (%),31
12167,2022-01-25-10-50-42,Relative Humidity (%),16
12169,2022-01-25-10-51-42,Relative Humidity (%),31
12173,2022-01-25-10-52-42,Relative Humidity (%),17
12175,2022-01-25-10-53-48,Relative Humidity (%),31
12179,2022-01-25-10-54-48,Relative Humidity (%),16
12181,2022-01-25-10-55-49,Relative Humidity (%),31
12185,2022-01-25-10-56-49,Relative Humidity (%),17
12187,2022-01-25-10-57-49,Relative Humidity (%),31
12191,2022-01-25-10-58-50,Relative Humidity (%),16
12193,2022-01-25-10-59-50,Relative Humidity (%),31
12197,2022-01-25-11-00-50,Relative Humidity (%),16
12199,2022-01-25-11-01-56,Relative Humidity (%),31
12203,2022-01-25-11-02-56,Relative Humidity (%),16
12205,2022-01-25-11-04-12,Relative Humidity (%),31
12209,2022-01-25-11-05-13,Relative Humidity (%),16
12211,2022-01-25-11-06-13,Relative Humidity (%),31
12215,2022-01-25-11-07-13,Relative Humidity (%),16
12217,2022-01-25-11-08-14,Relative Humidity (%),31
12221,2022-01-25-11-09-14,Relative Humidity (%),16
12223,2022-01-25-11-10-20,Relative Humidity (%),31
12227,2022-01-25-11-11-20,Relative Humidity (%),16
12229,2022-01-25-11-12-41,Relative Humidity (%),31
12233,2022-01-25-11-13-47,Relative Humidity (%),16
12235,2022-01-25-11-14-47,Relative Humidity (%),32
12239,2022-01-25-11-15-48,Relative Humidity (%),16
12241,2022-01-25-11-16-53,Relative Humidity (%),32
12245,2022-01-25-11-18-15,Relative Humidity (%),16
12247,2022-01-25-11-19-20,Relative Humidity (%),31
12251,2022-01-25-11-20-26,Relative Humidity (%),16
12253,2022-01-25-11-21-26,Relative Humidity (%),31
12257,2022-01-25-11-22-37,Relative Humidity (%),16
12259,2022-01-25-11-23-38,Relative Humidity (%),31
12263,2022-01-25-11-24-43,Relative Humidity (%),16
12265,2022-01-25-11-25-43,Relative Humidity (%),31
12269,2022-01-25-11-26-44,Relative Humidity (%),16
12271,2022-01-25-11-27-44,Relative Humidity (%),31
12275,2022-01-25-11-28-44,Relative Humidity (%),16
12277,2022-01-25-11-29-50,Relative Humidity (%),31
12281,2022-01-25-11-30-56,Relative Humidity (%),16
12283,2022-01-25-11-31-56,Relative Humidity (%),31
12287,2022-01-25-11-32-56,Relative Humidity (%),16
12289,2022-01-25-11-34-02,Relative Humidity (%),31
12293,2022-01-25-11-35-02,Relative Humidity (%),16
12295,2022-01-25-11-36-03,Relative Humidity (%),31
12299,2022-01-25-11-37-03,Relative Humidity (%),16
12301,2022-01-25-11-38-03,Relative Humidity (%),31
12305,2022-01-25-11-39-09,Relative Humidity (%),16
12307,2022-01-25-11-40-09,Relative Humidity (%),31
12311,2022-01-25-11-41-10,Relative Humidity (%),16
12313,2022-01-25-11-42-10,Relative Humidity (%),31
12317,2022-01-25-11-43-10,Relative Humidity (%),16
12319,2022-01-25-11-44-11,Relative Humidity (%),31
12323,2022-01-25-11-45-16,Relative Humidity (%),16
12325,2022-01-25-11-46-16,Relative Humidity (%),31
12329,2022-01-25-11-47-17,Relative Humidity (%),15
12331,2022-01-25-11-48-17,Relative Humidity (%),30
12335,2022-01-25-11-49-17,Relative Humidity (%),15
12337,2022-01-25-11-50-18,Relative Humidity (%),30
12341,2022-01-25-11-51-18,Relative Humidity (%),15
12343,2022-01-25-11-52-19,Relative Humidity (%),30
12347,2022-01-25-11-53-29,Relative Humidity (%),15
12349,2022-01-25-11-54-30,Relative Humidity (%),30
12353,2022-01-25-11-55-30,Relative Humidity (%),15
12355,2022-01-25-11-56-36,Relative Humidity (%),30
12359,2022-01-25-11-57-36,Relative Humidity (%),16
12361,2022-01-25-11-58-36,Relative Humidity (%),30
12365,2022-01-25-11-59-37,Relative Humidity (%),16
12367,2022-01-25-12-00-37,Relative Humidity (%),30
12371,2022-01-25-12-01-37,Relative Humidity (%),17
12373,2022-01-25-12-02-38,Relative Humidity (%),31
12377,2022-01-25-12-03-38,Relative Humidity (%),18
12379,2022-01-25-12-04-38,Relative Humidity (%),31
12383,2022-01-25-12-05-39,Relative Humidity (%),17
12385,2022-01-25-12-06-39,Relative Humidity (%),31
12389,2022-01-25-12-07-45,Relative Humidity (%),17
12391,2022-01-25-12-09-06,Relative Humidity (%),31
12395,2022-01-25-12-10-06,Relative Humidity (%),17
12397,2022-01-25-12-11-07,Relative Humidity (%),31
12401,2022-01-25-12-12-18,Relative Humidity (%),17
12403,2022-01-25-12-13-18,Relative Humidity (%),31
12407,2022-01-25-12-14-18,Relative Humidity (%),17
12409,2022-01-25-12-15-19,Relative Humidity (%),31
12413,2022-01-25-12-16-19,Relative Humidity (%),17
12415,2022-01-25-12-17-25,Relative Humidity (%),31
12419,2022-01-25-12-18-30,Relative Humidity (%),17
12421,2022-01-25-12-19-31,Relative Humidity (%),31
12425,2022-01-25-12-20-31,Relative Humidity (%),16
12427,2022-01-25-12-21-31,Relative Humidity (%),31
12431,2022-01-25-12-22-32,Relative Humidity (%),16
12433,2022-01-25-12-23-32,Relative Humidity (%),31
12437,2022-01-25-12-24-43,Relative Humidity (%),16
12439,2022-01-25-12-25-48,Relative Humidity (%),31
12443,2022-01-25-12-26-49,Relative Humidity (%),16
12445,2022-01-25-12-27-49,Relative Humidity (%),31
12449,2022-01-25-12-28-49,Relative Humidity (%),16
12451,2022-01-25-12-29-50,Relative Humidity (%),31
12455,2022-01-25-12-30-50,Relative Humidity (%),16
12457,2022-01-25-12-32-06,Relative Humidity (%),31
12461,2022-01-25-12-33-07,Relative Humidity (%),16
12463,2022-01-25-12-34-07,Relative Humidity (%),31
12467,2022-01-25-12-35-07,Relative Humidity (%),17
12469,2022-01-25-12-36-08,Relative Humidity (%),31
12473,2022-01-25-12-37-08,Relative Humidity (%),17
12475,2022-01-25-12-38-14,Relative Humidity (%),31
12479,2022-01-25-12-39-14,Relative Humidity (%),17
12481,2022-01-25-12-40-25,Relative Humidity (%),30
12485,2022-01-25-12-41-25,Relative Humidity (%),16
12487,2022-01-25-12-42-25,Relative Humidity (%),30
12491,2022-01-25-12-43-26,Relative Humidity (%),16
